LF_hip_tau_ff,LF_thigh_tau_ff,LF_calf_tau_ff,RF_hip_tau_ff,RF_thigh_tau_ff,RF_calf_tau_ff,LR_hip_tau_ff,LR_thigh_tau_ff,LR_calf_tau_ff,RR_hip_tau_ff,RR_thigh_tau_ff,RR_calf_tau_ff,LF_hip_tau_actual,LF_thigh_tau_actual,LF_calf_tau_actual,RF_hip_tau_actual,RF_thigh_tau_actual,RF_calf_tau_actual,LR_hip_tau_actual,LR_thigh_tau_actual,LR_calf_tau_actual,RR_hip_tau_actual,RR_thigh_tau_actual,RR_calf_tau_actual,LF_hip_q_des,LF_thigh_q_des,LF_calf_q_des,RF_hip_q_des,RF_thigh_q_des,RF_calf_q_des,LR_hip_q_des,LR_thigh_q_des,LR_calf_q_des,RR_hip_q_des,RR_thigh_q_des,RR_calf_q_des,LF_hip_q,LF_thigh_q,LF_calf_q,RF_hip_q,RF_thigh_q,RF_calf_q,LR_hip_q,LR_thigh_q,LR_calf_q,RR_hip_q,RR_thigh_q,RR_calf_q,LF_hip_qd_des,LF_thigh_qd_des,LF_calf_qd_des,RF_hip_qd_des,RF_thigh_qd_des,RF_calf_qd_des,LR_hip_qd_des,LR_thigh_qd_des,LR_calf_qd_des,RR_hip_qd_des,RR_thigh_qd_des,RR_calf_qd_des,LF_hip_qd,LF_thigh_qd,LF_calf_qd,RF_hip_qd,RF_thigh_qd,RF_calf_qd,LR_hip_qd,LR_thigh_qd,LR_calf_qd,RR_hip_qd,RR_thigh_qd,RR_calf_qd
0,0,0,0,0,0,0,0,0,0,0,0,-0.743203,-2.96006,-9.0432,0.54034,-1.66654,-9.80027,-4.12722,0.397229,-10.8667,3.73688,2.07495,-7.94191,0.01222,-0.848311,1.315,-0.0163013,-0.801966,1.28841,-0.0933779,-0.70404,1.22308,0.0781857,-0.644948,1.31927,0.0371027,-0.765714,1.63177,-0.0325918,-0.763253,1.62988,0.0461261,-0.743733,1.61922,-0.0450314,-0.741144,1.61699,0,0,0,0,0,0,0,0,0,0,0,0,-0.034528,1.13896,-1.10312,-0.141147,1.18498,-1.05398,-0.158835,1.85778,-2.39616,-0.112151,1.88832,-2.31477
0,0,0,0,0,0,0,0,0,0,0,0,-0.729217,-3.0474,-8.95149,0.559291,-1.75389,-9.71729,-4.1057,0.261908,-10.6862,3.75259,1.94171,-7.77433,0.01222,-0.848311,1.315,-0.0163013,-0.801966,1.28841,-0.0933779,-0.70404,1.22308,0.0781857,-0.644948,1.31927,0.0369912,-0.763367,1.62946,-0.0329099,-0.760825,1.6277,0.0457658,-0.739938,1.6143,-0.0452867,-0.737301,1.61226,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557359,1.1732,-1.15367,-0.159033,1.21405,-1.09367,-0.180113,1.89767,-2.46159,-0.127684,1.92159,-2.36656
0,0,0,0,0,0,0,0,0,0,0,0,-0.715269,-3.13491,-8.85699,0.577776,-1.84127,-9.63182,-4.08426,0.128101,-10.5058,3.76801,1.80978,-7.60644,0.01222,-0.848311,1.315,-0.0163013,-0.801966,1.28841,-0.0933779,-0.70404,1.22308,0.0781857,-0.644948,1.31927,0.0368425,-0.76096,1.62705,-0.0332579,-0.758345,1.62543,0.0453684,-0.736078,1.60926,-0.0455684,-0.733404,1.60743,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743695,1.20375,-1.20373,-0.173973,1.23985,-1.13372,-0.198723,1.93003,-2.51918,-0.140829,1.94841,-2.41281
0,0,0,0,0,0,0,0,0,0,0,0,-0.70149,-3.22241,-8.75974,0.595684,-1.92856,-9.54377,-4.06303,-0.00388029,-10.3258,3.78304,1.67947,-7.43855,0.01222,-0.848311,1.315,-0.0163013,-0.801966,1.28841,-0.0933779,-0.70404,1.22308,0.0781857,-0.644948,1.31927,0.0366615,-0.758498,1.62455,-0.0336301,-0.75582,1.62308,0.044939,-0.732167,1.60412,-0.0458717,-0.729466,1.60252,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904949,1.23069,-1.2533,-0.186101,1.2625,-1.17422,-0.214716,1.95511,-2.56918,-0.151648,1.96896,-2.45355
0,0,0,0,0,0,0,0,0,0,0,0,-0.687997,-3.30972,-8.65976,0.612914,-2.01563,-9.45307,-4.04215,-0.133728,-10.1467,3.79755,1.55105,-7.27097,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0364531,-0.75599,1.62194,-0.0340212,-0.753256,1.62065,0.0444826,-0.728221,1.59889,-0.0461921,-0.725499,1.59755,0,0,0,0,0,0,0,0,0,0,0,0,-0.104195,1.25408,-1.30236,-0.195553,1.2821,-1.21522,-0.228164,1.97316,-2.61182,-0.160219,1.98341,-2.48882
0,0,0,0,0,0,0,0,0,0,0,0,-2.17809,-1.46535,-2.37957,2.28022,-0.476432,-3.6125,-1.9132,-3.66648,-1.92981,1.16384,-3.91449,-0.631744,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0361685,-0.753687,1.61946,-0.0344134,-0.75091,1.61835,0.043897,-0.724975,1.5945,-0.0463157,-0.722588,1.5938,0,0,0,0,0,0,0,0,0,0,0,0,-0.142309,1.15137,-1.23989,-0.196118,1.17284,-1.14721,-0.292794,1.62295,-2.19725,-0.0617918,1.45551,-1.87118
0,0,0,0,0,0,0,0,0,0,0,0,-2.1505,-1.48308,-2.33641,2.29227,-0.492174,-3.57767,-1.86331,-3.58874,-2.00526,1.11833,-3.73787,-0.828294,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0358229,-0.751577,1.61709,-0.034807,-0.748768,1.61618,0.0431968,-0.722375,1.59087,-0.0462667,-0.720619,1.59116,0,0,0,0,0,0,0,0,0,0,0,0,-0.172795,1.05502,-1.18599,-0.196803,1.07126,-1.0887,-0.350099,1.29991,-1.81729,0.0245243,0.984428,-1.32312
0,0,0,0,0,0,0,0,0,0,0,0,-2.12489,-1.4982,-2.2922,2.30442,-0.505657,-3.5416,-1.81366,-3.50522,-2.0862,1.0737,-3.56139,-1.02294,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0354297,-0.749649,1.61481,-0.035201,-0.746815,1.6141,0.0423982,-0.720365,1.58792,-0.0460694,-0.719481,1.58947,0,0,0,0,0,0,0,0,0,0,0,0,-0.19662,0.964234,-1.13853,-0.197012,0.976497,-1.0376,-0.399301,1.00514,-1.47282,0.098638,0.569313,-0.843932
0,0,0,0,0,0,0,0,0,0,0,0,-2.10118,-1.51066,-2.24762,2.31635,-0.516866,-3.5049,-1.7651,-3.41814,-2.17007,1.03073,-3.388,-1.21189,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0350005,-0.747892,1.61262,-0.0355937,-0.745039,1.61212,0.0415184,-0.718887,1.58559,-0.045748,-0.719064,1.58861,0,0,0,0,0,0,0,0,0,0,0,0,-0.214615,0.878328,-1.09577,-0.196333,0.887808,-0.992225,-0.439923,0.739052,-1.16395,0.160721,0.208421,-0.431637
0,0,0,0,0,0,0,0,0,0,0,0,-2.10118,-1.51066,-2.24762,2.31635,-0.516866,-3.5049,-1.7651,-3.41814,-2.17007,1.03073,-3.388,-1.21189,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0350005,-0.747892,1.61262,-0.0355937,-0.745039,1.61212,0.0415184,-0.718887,1.58559,-0.045748,-0.719064,1.58861,0,0,0,0,0,0,0,0,0,0,0,0,-0.214615,0.878328,-1.09577,-0.196333,0.887808,-0.992225,-0.439923,0.739052,-1.16395,0.160721,0.208421,-0.431637
0,0,0,0,0,0,0,0,0,0,0,0,-2.0793,-1.52041,-2.20325,2.32779,-0.52579,-3.46805,-1.71839,-3.32944,-2.25466,0.990043,-3.22006,-1.39214,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0345454,-0.746299,1.61051,-0.0359827,-0.74343,1.61022,0.0405749,-0.717884,1.58381,-0.0453257,-0.719265,1.58844,0,0,0,0,0,0,0,0,0,0,0,0,-0.227507,0.796703,-1.05635,-0.194502,0.804517,-0.951212,-0.471741,0.501504,-0.890185,0.211145,-0.100724,-0.0831997
0,0,0,0,0,0,0,0,0,0,0,0,-2.0592,-1.5274,-2.15958,2.33854,-0.532416,-3.43148,-1.67418,-3.24076,-2.33814,0.952163,-3.05944,-1.56137,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0340736,-0.744861,1.60847,-0.0363654,-0.741978,1.60839,0.0395854,-0.7173,1.58251,-0.0448248,-0.719988,1.58885,0,0,0,0,0,0,0,0,0,0,0,0,-0.235934,0.718829,-1.01918,-0.19137,0.726013,-0.913449,-0.494735,0.29186,-0.650437,0.250428,-0.361153,0.205244
0,0,0,0,0,0,0,0,0,0,0,0,-2.04083,-1.53159,-2.11702,2.34846,-0.536724,-3.39556,-1.633,-3.15345,-2.41899,0.917496,-2.90756,-1.71791,0.0215327,-0.811062,1.27987,-0.0182753,-0.753689,1.21657,-0.0681454,-0.673484,1.21019,0.0793076,-0.604634,1.2805,0.0335926,-0.743573,1.6065,-0.0367392,-0.740675,1.60663,0.0385673,-0.717082,1.58162,-0.0442665,-0.72114,1.58973,0,0,0,0,0,0,0,0,0,0,0,0,-0.24047,0.644237,-0.983379,-0.186879,0.651737,-0.878044,-0.509057,0.109102,-0.443172,0.279141,-0.576321,0.438001
0,0,0,0,0,0,0,0,0,0,0,0,-2.02414,-1.53295,-2.07591,2.35743,-0.53869,-3.36058,-1.59529,-3.06862,-2.49603,0.886391,-2.76539,-1.86056,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0331084,-0.742428,1.60461,-0.0371016,-0.739512,1.60494,0.037537,-0.717178,1.58109,-0.0436752,-0.722642,1.59095,0,0,0,0,0,0,0,0,0,0,0,0,-0.242107,0.572211,-0.947855,-0.181182,0.581119,-0.844269,-0.515152,-0.0482168,-0.266407,0.295677,-0.750974,0.61236
0,0,0,0,0,0,0,0,0,0,0,0,-2.00879,-1.53127,-2.03681,2.36545,-0.538249,-3.32681,-1.56134,-2.98706,-2.56843,0.860382,-2.63301,-1.98448,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0326261,-0.741423,1.60278,-0.0374502,-0.738485,1.60332,0.0365104,-0.717542,1.58086,-0.0430728,-0.724421,1.59242,0,0,0,0,0,0,0,0,0,0,0,0,-0.241171,0.502457,-0.912237,-0.174302,0.513699,-0.811575,-0.51333,-0.181628,-0.117991,0.301204,-0.889463,0.735167
0,0,0,0,0,0,0,0,0,0,0,0,-0.841395,-1.62411,-9.64973,0.106244,-0.157003,-11.9394,-3.34538,2.89988,-12.844,3.70951,5.25229,-11.9515,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0322617,-0.740145,1.60075,-0.037769,-0.737129,1.6014,0.035667,-0.717084,1.57961,-0.0429302,-0.721875,1.5788,0,0,0,0,0,0,0,0,0,0,0,0,-0.182208,0.639312,-1.01649,-0.159405,0.677882,-0.958783,-0.421693,0.228685,-0.621685,0.0712857,1.27298,-6.8088
0,0,0,0,0,0,0,0,0,0,0,0,-0.859944,-1.7309,-9.53662,0.10836,-0.279767,-11.8083,-3.3659,2.681,-12.5549,3.82019,4.09469,-7.77097,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0318715,-0.738637,1.59847,-0.0381782,-0.735554,1.59923,0.0348859,-0.716011,1.57758,-0.0429238,-0.71921,1.56715,0,0,0,0,0,0,0,0,0,0,0,0,-0.195076,0.753906,-1.14155,-0.204586,0.787821,-1.0858,-0.39054,0.536947,-1.01592,0.00320362,1.3325,-5.82917
0,0,0,0,0,0,0,0,0,0,0,0,-0.841806,-1.83343,-9.4056,0.143226,-0.382006,-11.6796,-3.35804,2.49465,-12.2968,3.85404,3.98498,-7.91104,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0314703,-0.736922,1.59597,-0.0386475,-0.733776,1.59683,0.0341649,-0.714402,1.57487,-0.0430151,-0.716452,1.55707,0,0,0,0,0,0,0,0,0,0,0,0,-0.200584,0.857247,-1.24891,-0.234675,0.888744,-1.19872,-0.360507,0.804121,-1.35671,-0.0456798,1.37925,-5.0375
0,0,0,0,0,0,0,0,0,0,0,0,-0.827017,-1.93654,-9.27698,0.172351,-0.485792,-11.5512,-3.35143,2.31282,-12.045,3.88122,3.87885,-8.00462,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0310709,-0.735021,1.59329,-0.039152,-0.731813,1.59423,0.0335033,-0.712328,1.57156,-0.0431722,-0.713613,1.54826,0,0,0,0,0,0,0,0,0,0,0,0,-0.199722,0.950596,-1.34138,-0.252241,0.981647,-1.29988,-0.330779,1.03718,-1.65331,-0.0785444,1.41943,-4.40313
0,0,0,0,0,0,0,0,0,0,0,0,-0.815465,-2.04025,-9.15026,0.196268,-0.591142,-11.4227,-3.34645,2.13406,-11.7975,3.90237,3.77359,-8.05762,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.030684,-0.732951,1.59044,-0.039671,-0.729678,1.59145,0.0329011,-0.709848,1.56774,-0.0433685,-0.710699,1.54046,0,0,0,0,0,0,0,0,0,0,0,0,-0.193446,1.03508,-1.4215,-0.259497,1.06739,-1.39136,-0.301092,1.24016,-1.91069,-0.0981558,1.45706,-3.89997
0,0,0,0,0,0,0,0,0,0,0,0,-0.806996,-2.14459,-9.02491,0.215466,-0.698057,-11.2934,-3.34322,1.95816,-11.5542,3.91806,3.66735,-8.07521,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0303186,-0.730728,1.58746,-0.0401877,-0.727385,1.5885,0.0323583,-0.707015,1.56347,-0.0435824,-0.707709,1.53345,0,0,0,0,0,0,0,0,0,0,0,0,-0.182691,1.11163,-1.49141,-0.258375,1.14665,-1.47485,-0.271407,1.41623,-2.1328,-0.106918,1.49457,-3.50588
0,0,0,0,0,0,0,0,0,0,0,0,-0.801412,-2.24957,-8.90047,0.230407,-0.806488,-11.1632,-3.34178,1.78515,-11.3152,3.92886,3.55892,-8.06189,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0299819,-0.728366,1.58435,-0.0406888,-0.724945,1.5854,0.0318749,-0.703878,1.55882,-0.0437962,-0.704643,1.52705,0,0,0,0,0,0,0,0,0,0,0,0,-0.168342,1.18106,-1.55295,-0.250553,1.21998,-1.55174,-0.241727,1.56879,-2.32427,-0.106909,1.53325,-3.20209
0,0,0,0,0,0,0,0,0,0,0,0,-0.798486,-2.35514,-8.77653,0.24153,-0.916348,-11.0317,-3.34212,1.61474,-11.08,3.93527,3.44759,-8.02167,0.000560045,-0.787186,1.26592,-0.0368137,-0.735157,1.19181,-0.0835578,-0.623906,1.15075,0.0855976,-0.564169,1.20629,0.0296795,-0.725878,1.58114,-0.0411638,-0.722369,1.58215,0.0314508,-0.700474,1.55384,-0.043996,-0.701496,1.5211,0,0,0,0,0,0,0,0,0,0,0,0,-0.151222,1.24402,-1.60764,-0.237483,1.28778,-1.62317,-0.212053,1.70153,-2.49045,-0.0999179,1.57359,-2.97265
0,0,0,0,0,0,0,0,0,0,0,0,-0.797972,-2.46127,-8.65272,0.249243,-1.02751,-10.8985,-3.34423,1.44628,-10.8475,3.93777,3.333,-7.95802,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0294153,-0.723275,1.57782,-0.0416046,-0.719669,1.57877,0.0310858,-0.69684,1.54857,-0.044171,-0.698265,1.51549,0,0,0,0,0,0,0,0,0,0,0,0,-0.132074,1.30107,-1.65678,-0.220407,1.35038,-1.69006,-0.182504,1.81719,-2.63533,-0.0874803,1.61551,-2.80407
0,0,0,0,0,0,0,0,0,0,0,0,-0.421266,-2.06346,-10.3137,0.616565,-0.259705,-12.0289,-3.34143,1.1298,-10.8831,3.4506,3.47486,-9.5271,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0292654,-0.720521,1.57432,-0.0419437,-0.71678,1.57515,0.0308234,-0.692999,1.54302,-0.0442775,-0.694881,1.51001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749531,1.37713,-1.75281,-0.169535,1.44417,-1.81259,-0.131158,1.92042,-2.77596,-0.0532761,1.69176,-2.74379
0,0,0,0,0,0,0,0,0,0,0,0,-0.445329,-2.18412,-10.1605,0.601301,-0.393251,-11.8589,-3.35924,0.962959,-10.6463,3.43669,3.33523,-9.39261,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.029223,-0.717631,1.57064,-0.0421821,-0.713721,1.57129,0.0306574,-0.688979,1.53722,-0.0443127,-0.691352,1.50457,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212063,1.44516,-1.84067,-0.119189,1.52954,-1.92687,-0.0830344,2.00995,-2.89999,-0.0175675,1.76482,-2.71707
0,0,0,0,0,0,0,0,0,0,0,0,-0.47093,-2.30484,-10.0062,0.583279,-0.527705,-11.6862,-3.37832,0.797597,-10.4103,3.41989,3.19281,-9.24295,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0292808,-0.714619,1.56679,-0.0423225,-0.710507,1.56722,0.0305807,-0.684805,1.5312,-0.0442758,-0.687683,1.49914,0,0,0,0,0,0,0,0,0,0,0,0,0.0289075,1.50599,-1.92194,-0.0702086,1.60713,-2.03406,-0.0383496,2.08707,-3.00933,0.0184557,1.83441,-2.71661
0,0,0,0,0,0,0,0,0,0,0,0,-0.497722,-2.42561,-9.85021,0.563001,-0.662932,-11.5105,-3.39836,0.633812,-10.175,3.40077,3.04795,-9.08018,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0294312,-0.711498,1.5628,-0.042369,-0.707152,1.56295,0.0305861,-0.680499,1.52499,-0.0441681,-0.683883,1.49367,0,0,0,0,0,0,0,0,0,0,0,0,0.0751709,1.56033,-1.99798,-0.0232751,1.67752,-2.13511,0.0027104,2.15286,-3.10553,0.0538225,1.90013,-2.73627
0,0,0,0,0,0,0,0,0,0,0,0,-0.525364,-2.54641,-9.69231,0.540931,-0.798776,-11.3319,-3.41905,0.471745,-9.94059,3.37986,2.90108,-8.90618,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.029666,-0.708281,1.55866,-0.0423269,-0.703669,1.55849,0.0306661,-0.676083,1.51861,-0.0439926,-0.679959,1.48813,0,0,0,0,0,0,0,0,0,0,0,0,0.117408,1.60879,-2.06987,0.0210654,1.74116,-2.23079,0.039997,2.20821,-3.18989,0.087749,1.96154,-2.77086
0,0,0,0,0,0,0,0,0,0,0,0,-0.553527,-2.66716,-9.53218,0.517497,-0.935064,-11.1502,-3.44009,0.311581,-9.70703,3.35763,2.75269,-8.72263,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.029977,-0.704977,1.55438,-0.0422021,-0.700073,1.55385,0.0308129,-0.671575,1.51208,-0.0437534,-0.675923,1.48249,0,0,0,0,0,0,0,0,0,0,0,0,0.155491,1.65184,-2.13849,0.0623873,1.79842,-2.32174,0.0734025,2.25384,-3.26343,0.119614,2.01817,-2.81604
0,0,0,0,0,0,0,0,0,0,0,0,-0.581897,-2.7878,-9.36956,0.493093,-1.0716,-10.9654,-3.4612,0.153532,-9.47444,3.33452,2.60328,-8.53107,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0303556,-0.701597,1.54997,-0.0420014,-0.696373,1.54903,0.0310186,-0.666995,1.50543,-0.0434555,-0.671784,1.47676,0,0,0,0,0,0,0,0,0,0,0,0,0.189334,1.68988,-2.20454,0.100371,1.84965,-2.40846,0.102861,2.29039,-3.32703,0.148935,2.06955,-2.86817
0,0,0,0,0,0,0,0,0,0,0,0,-0.610179,-2.90821,-9.20426,0.468079,-1.20819,-10.7776,-3.4821,-0.0021646,-9.24303,3.31093,2.45342,-8.33292,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0307935,-0.698151,1.54544,-0.0417318,-0.692583,1.54405,0.0312753,-0.662358,1.49867,-0.0431048,-0.667553,1.47091,0,0,0,0,0,0,0,0,0,0,0,0,0.218902,1.72325,-2.26857,0.134788,1.8951,-2.49135,0.128347,2.31837,-3.38136,0.175354,2.11528,-2.9242
0,0,0,0,0,0,0,0,0,0,0,0,-0.638097,-3.02829,-9.03613,0.442783,-1.34463,-10.5866,-3.50254,-0.155256,-9.01298,3.28719,2.30363,-8.12945,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0312819,-0.694646,1.54077,-0.0414008,-0.688713,1.53891,0.0315751,-0.657681,1.49181,-0.0427076,-0.663243,1.46495,0,0,0,0,0,0,0,0,0,0,0,0,0.2442,1.75221,-2.33098,0.165493,1.93503,-2.57074,0.149878,2.33822,-3.42699,0.198614,2.155,-2.98162
0,0,0,0,0,0,0,0,0,0,0,0,-0.665398,-3.1479,-8.86506,0.417501,-1.48069,-10.3927,-3.5223,-0.305476,-8.78455,3.26365,2.15448,-7.92185,0.0131719,-0.770373,1.20642,-0.0247259,-0.705819,1.14964,-0.0833371,-0.628894,1.14188,0.0693909,-0.555511,1.15119,0.0318124,-0.691092,1.53599,-0.041016,-0.684774,1.53361,0.0319101,-0.652981,1.48489,-0.0422705,-0.658867,1.45887,0,0,0,0,0,0,0,0,0,0,0,0,0.265276,1.77699,-2.39208,0.192412,1.96964,-2.64685,0.167506,2.35033,-3.46435,0.218551,2.18839,-3.03833
0,0,0,0,0,0,0,0,0,0,0,0,-0.691853,-3.26691,-8.69099,0.392497,-1.61618,-10.1958,-3.54117,-0.45255,-8.558,3.24057,2.00648,-7.71119,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.0323768,-0.687497,1.53108,-0.0405849,-0.680776,1.52817,0.0322727,-0.648271,1.4779,-0.0418003,-0.654436,1.45268,0,0,0,0,0,0,0,0,0,0,0,0,0.282218,1.79778,-2.45207,0.21553,1.99912,-2.71989,0.181321,2.35503,-3.49382,0.235077,2.2152,-3.09262
0,0,0,0,0,0,0,0,0,0,0,0,-1.35534,-2.36364,-9.25274,0.0806016,-1.39516,-10.4642,-3.69132,1.11435,-11.0319,2.84004,1.60155,-8.90861,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.0327819,-0.683751,1.52599,-0.0403075,-0.676688,1.52263,0.0325012,-0.64333,1.47056,-0.0414706,-0.649853,1.44628,0,0,0,0,0,0,0,0,0,0,0,0,0.202534,1.8731,-2.54793,0.138708,2.04361,-2.77024,0.114262,2.47046,-3.66795,0.164881,2.29153,-3.20183
0,0,0,0,0,0,0,0,0,0,0,0,-1.32765,-2.51369,-9.05194,0.11069,-1.54002,-10.2729,-3.66465,0.908408,-10.7247,2.86525,1.42589,-8.66189,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.0330378,-0.679871,1.52071,-0.0401715,-0.672523,1.517,0.0326032,-0.638193,1.46292,-0.0412696,-0.645137,1.43967,0,0,0,0,0,0,0,0,0,0,0,0,0.127952,1.93992,-2.63838,0.067996,2.08247,-2.81926,0.0509568,2.56858,-3.82035,0.100481,2.35817,-3.30289
0,0,0,0,0,0,0,0,0,0,0,0,-1.29804,-2.66349,-8.84841,0.141967,-1.68439,-10.0792,-3.63605,0.705236,-10.4193,2.89142,1.25108,-8.41319,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.033155,-0.675873,1.51526,-0.0401649,-0.668291,1.51126,0.0325867,-0.632891,1.45502,-0.0411861,-0.640306,1.43288,0,0,0,0,0,0,0,0,0,0,0,0,0.0585984,1.99875,-2.72393,0.00330831,2.11603,-2.86734,-0.00821332,2.65072,-3.95287,0.0417591,2.41527,-3.3955
0,0,0,0,0,0,0,0,0,0,0,0,-1.26688,-2.81283,-8.6422,0.174112,-1.82814,-9.8831,-3.60597,0.505121,-10.1159,2.91827,1.07761,-8.16316,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.0331441,-0.671773,1.50965,-0.0402758,-0.664002,1.50543,0.0324608,-0.627455,1.44688,-0.0412089,-0.63538,1.42592,0,0,0,0,0,0,0,0,0,0,0,0,-0.00544156,2.05004,-2.80499,-0.0554422,2.14458,-2.91476,-0.062959,2.71805,-4.06707,-0.0113955,2.46301,-3.47944
0,0,0,0,0,0,0,0,0,0,0,0,-1.23453,-2.96148,-8.43337,0.206814,-1.97109,-9.68451,-3.57482,0.308371,-9.81476,2.94554,0.905965,-7.91242,-0.00809753,-0.736322,1.18179,-0.034306,-0.693962,1.13404,-0.0877492,-0.571875,1.05194,0.0567857,-0.564131,1.10419,0.0330159,-0.667585,1.50389,-0.0404925,-0.659665,1.49951,0.0322347,-0.621912,1.43855,-0.0413271,-0.630377,1.41882,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641234,2.09418,-2.88189,-0.108351,2.16836,-2.96171,-0.113074,2.77156,-4.16424,-0.059094,2.50154,-3.55453
